Province,District,Sector,School_Name,Year,Male_Dropout_Percentage,Female_Dropout_Percentage,Overall_Dropout_Percentage,Completion_Male,Completion_Female,Completion_Total,Reenrollment_Rate,Attendance_Rate,Avg_Household_Income_RWF,Teacher_Student_Ratio,Latitude,Longitude
Eastern,Gatsibo,Sector-6,King David,2022,27.98,11.57,19.78,92.88,63.31,78.1,13.2,80.58,416842,1:38,-2.12945,29.52482
Eastern,Gatsibo,Sector-7,GS Camp Kigali,2023,25.25,21.83,23.54,76.16,52.26,64.21,14.92,97.34,294188,1:38,-2.12945,29.52482
Eastern,Gatsibo,Sector-5,ES Kigoma,2024,24.05,22.68,23.37,72.06,86.68,79.37,16.05,85.0,153365,1:38,-2.12945,29.52482
Western,Rubavu,Sector-7,GS Ruramira,2010,3.06,15.15,9.1,85.11,75.66,80.38,10.39,94.88,582360,1:57,-2.72553,29.75777
Western,Rubavu,Sector-2,ES Kigoma,2011,23.38,16.16,19.77,57.9,56.24,57.07,18.61,67.53,495215,1:57,-2.72553,29.75777
Western,Rubavu,Sector-7,GS Mubuga,2012,24.19,13.55,18.87,74.65,63.28,68.97,4.78,88.17,234411,1:57,-2.72553,29.75777
Western,Rubavu,Sector-2,GS Kinteko,2013,2.21,19.09,10.65,78.13,70.11,74.12,7.95,85.76,427222,1:57,-2.72553,29.75777
Western,Rubavu,Sector-8,New Vision,2014,13.42,26.53,19.97,98.05,94.65,96.35,18.78,88.77,236559,1:57,-2.72553,29.75777
Western,Rubavu,Sector-1,GS Akumunigo,2015,8.25,16.52,12.38,84.48,83.96,84.22,15.92,70.09,364603,1:57,-2.72553,29.75777
Western,Rubavu,Sector-5,GS Buye,2016,14.78,24.01,19.39,67.99,96.94,82.47,0.63,81.36,102921,1:57,-2.72553,29.75777
Western,Rubavu,Sector-2,GS Rwanyanza,2017,5.94,19.36,12.65,70.99,75.41,73.2,15.69,62.52,223649,1:57,-2.72553,29.75777
Western,Rubavu,Sector-5,GS Kimironko II,2018,6.38,19.4,12.89,90.92,82.04,86.48,6.37,72.42,552220,1:57,-2.72553,29.75777
Western,Rubavu,Sector-3,Mater Dei,2019,7.96,17.15,12.56,55.41,96.67,76.04,16.41,73.34,521136,1:57,-2.72553,29.75777
Western,Rubavu,Sector-8,GS Cyahafi,2020,25.76,5.99,15.88,63.55,64.28,63.91,0.64,70.84,364068,1:57,-2.72553,29.75777
Western,Rubavu,Sector-3,ES Kigoma,2021,3.21,8.94,6.08,59.99,61.59,60.79,8.59,91.92,169767,1:57,-2.72553,29.75777
Western,Rubavu,Sector-5,GS Matara,2022,12.83,4.3,8.57,83.81,85.1,84.46,6.22,88.84,432402,1:57,-2.72553,29.75777
Western,Rubavu,Sector-6,GS Buye,2023,29.54,25.12,27.33,73.49,77.73,75.61,1.87,93.73,199704,1:57,-2.72553,29.75777
Western,Rubavu,Sector-4,Marie Merci,2024,22.42,28.84,25.63,83.93,78.53,81.23,11.99,97.83,383590,1:57,-2.72553,29.75777
Western,Rubavu,Sector-9,GS Akumunigo,2010,5.7,21.32,13.51,96.34,68.77,82.55,15.92,69.66,346281,1:50,-1.94259,30.86569
Western,Rubavu,Sector-8,GS Kinteko,2011,1.11,19.31,10.21,79.83,65.91,72.87,15.8,78.06,164325,1:50,-1.94259,30.86569
Western,Rubavu,Sector-3,GS Buye,2012,19.4,16.45,17.93,69.63,64.57,67.1,10.03,92.91,588426,1:50,-1.94259,30.86569
Western,Rubavu,Sector-7,Mater Dei,2013,16.1,14.0,15.05,62.8,56.02,59.41,9.08,63.94,169715,1:50,-1.94259,30.86569
Western,Rubavu,Sector-2,GS Migongo,2014,22.3,11.65,16.97,50.94,55.03,52.99,13.91,79.85,198580,1:50,-1.94259,30.86569
Western,Rubavu,Sector-5,GS Rutongo,2015,21.26,21.41,21.34,74.63,95.74,85.19,3.99,79.57,400141,1:50,-1.94259,30.86569
Western,Rubavu,Sector-3,GS Gahanga I,2016,9.92,2.23,6.07,81.68,62.43,72.05,15.15,72.17,368718,1:50,-1.94259,30.86569
Western,Rubavu,Sector-3,New Vision,2017,11.35,29.7,20.52,63.13,62.74,62.93,6.62,90.89,473690,1:50,-1.94259,30.86569
Western,Rubavu,Sector-2,New Vision,2018,6.18,23.19,14.69,89.32,78.33,83.82,6.2,98.29,306329,1:50,-1.94259,30.86569
Western,Rubavu,Sector-8,GS Agataramo,2019,16.13,20.25,18.19,69.06,85.97,77.51,5.56,73.45,102019,1:50,-1.94259,30.86569
Western,Rubavu,Sector-9,GS Mubuga,2020,29.9,26.9,28.4,75.67,91.27,83.47,14.65,92.63,557775,1:50,-1.94259,30.86569
Western,Rubavu,Sector-2,GS Cyahafi,2021,18.72,24.79,21.75,70.21,61.08,65.64,11.47,80.48,158541,1:50,-1.94259,30.86569
Western,Rubavu,Sector-4,GS Buye,2022,13.9,20.39,17.14,81.5,50.89,66.19,0.53,81.65,563819,1:50,-1.94259,30.86569
Western,Rubavu,Sector-2,GS Kimironko II,2023,23.94,8.5,16.22,67.03,53.2,60.12,14.64,67.18,537631,1:50,-1.94259,30.86569
Western,Rubavu,Sector-4,GS Rwanyanza,2024,5.78,11.19,8.48,63.24,67.49,65.37,12.04,88.33,311864,1:50,-1.94259,30.86569
Western,Rubavu,Sector-3,King David,2010,19.81,22.04,20.92,60.48,94.23,77.36,3.65,84.65,161009,1:37,-1.91257,30.57151
Western,Rubavu,Sector-1,King David,2011,28.33,22.9,25.61,60.4,66.89,63.64,8.82,92.39,257998,1:37,-1.91257,30.57151
Western,Rubavu,Sector-6,King David,2012,21.78,12.21,16.99,60.56,81.63,71.1,9.22,99.04,332321,1:37,-1.91257,30.57151
Western,Rubavu,Sector-4,GS Rwamagana,2013,20.55,16.7,18.62,92.17,88.09,90.13,17.6,62.33,134986,1:37,-1.91257,30.57151
Western,Rubavu,Sector-1,GS Camp Kigali,2014,10.42,12.49,11.45,70.33,78.04,74.19,5.91,69.14,390358,1:37,-1.91257,30.57151
Western,Rubavu,Sector-7,Marie Merci,2015,21.46,15.88,18.67,79.29,58.98,69.14,16.61,89.4,193993,1:37,-1.91257,30.57151
Western,Rubavu,Sector-5,ES Kigoma,2016,13.16,6.63,9.89,64.24,75.26,69.75,15.83,81.25,266797,1:37,-1.91257,30.57151
Western,Rubavu,Sector-3,GS Buye,2017,17.86,23.64,20.75,59.59,52.5,56.05,8.19,94.95,594087,1:37,-1.91257,30.57151
Western,Rubavu,Sector-7,GS Migongo,2018,26.41,9.64,18.03,50.59,65.03,57.81,10.7,83.12,460256,1:37,-1.91257,30.57151
Western,Rubavu,Sector-5,GS Matara,2019,26.42,27.46,26.94,63.3,73.11,68.2,14.39,81.97,167764,1:37,-1.91257,30.57151
Western,Rubavu,Sector-8,Mater Dei,2020,3.73,19.38,11.56,64.32,88.21,76.27,10.53,81.58,136355,1:37,-1.91257,30.57151
Western,Rubavu,Sector-6,Mater Dei,2021,12.48,6.23,9.35,92.08,50.55,71.31,1.92,72.49,193616,1:37,-1.91257,30.57151
Western,Rubavu,Sector-1,GS Rukomo,2022,9.62,2.57,6.09,79.83,54.34,67.09,1.19,88.07,228019,1:37,-1.91257,30.57151
Western,Rubavu,Sector-7,GS Kinteko,2023,9.85,27.0,18.43,82.07,88.51,85.29,18.49,65.66,181541,1:37,-1.91257,30.57151
Western,Rubavu,Sector-5,GS Nyacyina,2024,16.92,17.91,17.42,70.08,97.45,83.77,16.88,91.09,121050,1:37,-1.91257,30.57151
Western,Rubavu,Sector-5,GS Ruheru,2010,27.82,11.27,19.54,83.08,99.97,91.53,13.93,70.52,233461,1:47,-2.02169,30.65733
Western,Rubavu,Sector-7,GS Nyacyina,2011,5.77,5.31,5.54,72.82,69.29,71.05,19.44,88.57,318031,1:47,-2.02169,30.65733
Western,Rubavu,Sector-4,GS Mweya,2012,1.41,18.44,9.93,78.13,56.74,67.43,17.75,66.04,421912,1:47,-2.02169,30.65733
Western,Rubavu,Sector-1,GS Agataramo,2013,9.21,13.7,11.45,67.75,53.63,60.69,19.8,86.93,340660,1:47,-2.02169,30.65733
Western,Rubavu,Sector-9,GS Rukomo,2014,3.2,20.19,11.7,72.41,72.33,72.37,14.31,78.31,163472,1:47,-2.02169,30.65733
Western,Rubavu,Sector-1,GS Rukomo,2015,21.93,9.19,15.56,91.77,65.84,78.8,4.14,89.0,220623,1:47,-2.02169,30.65733
Western,Rubavu,Sector-3,GS Mubuga,2016,27.63,24.64,26.13,98.94,94.01,96.48,5.82,71.2,301081,1:47,-2.02169,30.65733
Western,Rubavu,Sector-4,GS Rutongo,2017,18.81,24.33,21.57,94.96,81.19,88.08,1.99,60.23,260966,1:47,-2.02169,30.65733
Western,Rubavu,Sector-5,Mater Dei,2018,11.54,15.54,13.54,52.17,67.42,59.8,11.68,67.17,518810,1:47,-2.02169,30.65733
Western,Rubavu,Sector-1,ES Kigoma,2019,7.08,3.15,5.12,73.24,80.78,77.01,7.56,63.8,508117,1:47,-2.02169,30.65733
Western,Rubavu,Sector-2,GS Kimironko II,2020,14.45,3.57,9.01,80.45,64.41,72.43,13.96,66.41,519614,1:47,-2.02169,30.65733
Western,Rubavu,Sector-4,Mater Dei,2021,19.09,6.48,12.79,73.47,86.02,79.74,6.45,81.18,543837,1:47,-2.02169,30.65733
Western,Rubavu,Sector-2,GS Rukomo,2022,18.7,28.23,23.47,83.59,53.74,68.66,19.78,78.43,430955,1:47,-2.02169,30.65733
Western,Rubavu,Sector-1,New Vision,2023,28.52,3.27,15.9,96.67,68.16,82.41,8.82,93.79,307791,1:47,-2.02169,30.65733
Western,Rubavu,Sector-7,GS Camp Kigali,2024,19.39,23.46,21.43,51.69,79.66,65.67,6.96,67.47,109695,1:47,-2.02169,30.65733
Western,Rubavu,Sector-2,GS Matara,2010,5.22,1.97,3.6,73.51,97.72,85.62,6.2,64.63,518754,1:34,-1.95569,29.66827
Western,Rubavu,Sector-5,GS Agataramo,2011,28.04,8.21,18.12,82.13,63.76,72.94,17.63,80.29,263249,1:34,-1.95569,29.66827
Western,Rubavu,Sector-1,Mater Dei,2012,25.32,17.88,21.6,62.44,83.06,72.75,8.78,88.4,408697,1:34,-1.95569,29.66827
Western,Rubavu,Sector-6,ES Kigoma,2013,25.45,15.2,20.33,65.57,93.59,79.58,6.74,66.24,204512,1:34,-1.95569,29.66827
Western,Rubavu,Sector-3,Marie Merci,2014,21.82,22.54,22.18,52.54,61.06,56.8,2.89,70.97,119589,1:34,-1.95569,29.66827
Western,Rubavu,Sector-8,Marie Merci,2015,4.88,28.37,16.63,90.21,59.03,74.62,15.82,76.26,233909,1:34,-1.95569,29.66827
Western,Rubavu,Sector-5,GS Matara,2016,15.8,4.71,10.25,86.95,69.84,78.4,6.86,70.52,144397,1:34,-1.95569,29.66827
Western,Rubavu,Sector-7,GS Matara,2017,8.02,12.56,10.29,50.96,88.62,69.79,13.07,66.84,449473,1:34,-1.95569,29.66827
Western,Rubavu,Sector-8,GS Rwanyanza,2018,23.44,24.6,24.02,74.68,60.27,67.47,8.08,89.49,125968,1:34,-1.95569,29.66827
Western,Rubavu,Sector-9,GS Ruramira,2019,14.04,29.19,21.61,92.51,85.32,88.92,18.43,71.62,150969,1:34,-1.95569,29.66827
Western,Rubavu,Sector-3,GS Agataramo,2020,13.27,9.08,11.18,73.55,95.89,84.72,16.06,75.48,181311,1:34,-1.95569,29.66827
Western,Rubavu,Sector-2,Marie Merci,2021,13.39,7.77,10.58,99.73,97.83,98.78,13.3,93.74,183265,1:34,-1.95569,29.66827
Western,Rubavu,Sector-3,Mater Dei,2022,9.3,6.77,8.03,96.82,50.93,73.87,9.67,77.51,188241,1:34,-1.95569,29.66827
Western,Rubavu,Sector-3,GS Camp Kigali,2023,15.53,10.33,12.93,56.61,68.82,62.71,10.62,86.89,302615,1:34,-1.95569,29.66827
Western,Rubavu,Sector-5,GS Rwanyanza,2024,18.11,6.82,12.46,64.37,58.09,61.23,18.44,69.97,242857,1:34,-1.95569,29.66827
Western,Rusizi,Sector-8,New Vision,2010,19.61,24.7,22.15,78.01,62.75,70.38,6.11,70.5,394120,1:36,-2.12792,30.80424
Western,Rusizi,Sector-3,GS Camp Kigali,2011,22.59,2.38,12.49,60.96,85.31,73.14,7.76,91.31,399461,1:36,-2.12792,30.80424
Western,Rusizi,Sector-4,GS Mweya,2012,5.64,12.55,9.09,79.0,97.4,88.2,6.58,62.75,400102,1:36,-2.12792,30.80424
Western,Rusizi,Sector-2,GS Nyacyina,2013,15.74,1.7,8.72,65.65,90.99,78.32,8.25,82.16,190073,1:36,-2.12792,30.80424
Western,Rusizi,Sector-2,GS Rwanyanza,2014,8.44,1.29,4.86,63.74,55.47,59.6,15.34,86.39,552014,1:36,-2.12792,30.80424
Western,Rusizi,Sector-1,Marie Merci,2015,7.0,27.11,17.05,76.15,55.73,65.94,3.99,76.03,510094,1:36,-2.12792,30.80424
Western,Rusizi,Sector-1,GS Camp Kigali,2016,15.68,20.48,18.08,95.58,75.11,85.34,17.3,98.63,557547,1:36,-2.12792,30.80424
Western,Rusizi,Sector-2,GS Cyahafi,2017,15.5,5.09,10.29,60.9,82.38,71.64,9.98,76.87,414041,1:36,-2.12792,30.80424
Western,Rusizi,Sector-2,GS Rutongo,2018,7.24,8.88,8.06,58.49,85.92,72.2,15.58,90.8,307132,1:36,-2.12792,30.80424
Western,Rusizi,Sector-4,ES Kigoma,2019,8.56,5.72,7.14,66.84,77.73,72.29,2.77,83.01,172847,1:36,-2.12792,30.80424
Western,Rusizi,Sector-5,GS Camp Kigali,2020,22.7,14.62,18.66,89.15,87.31,88.23,12.44,84.18,474998,1:36,-2.12792,30.80424
Western,Rusizi,Sector-6,GS Nyacyina,2021,12.47,23.28,17.87,71.26,72.87,72.07,13.41,80.71,258964,1:36,-2.12792,30.80424
Western,Rusizi,Sector-3,ES Kigoma,2022,19.63,28.0,23.81,92.07,82.37,87.22,4.43,73.66,252185,1:36,-2.12792,30.80424
Western,Rusizi,Sector-7,GS Rukomo,2023,8.82,8.04,8.43,99.58,59.87,79.73,14.52,83.02,502632,1:36,-2.12792,30.80424
Western,Rusizi,Sector-4,GS Rutongo,2024,20.05,22.24,21.15,67.77,91.02,79.4,5.34,61.79,357716,1:36,-2.12792,30.80424
Western,Rusizi,Sector-5,GS Ruramira,2010,6.09,13.22,9.66,89.69,73.24,81.47,8.21,81.5,281350,1:31,-1.94169,30.64527
Western,Rusizi,Sector-4,GS Rukomo,2011,4.09,27.27,15.68,52.06,71.58,61.82,13.18,62.09,464593,1:31,-1.94169,30.64527
Western,Rusizi,Sector-2,GS Rukomo,2012,19.77,1.96,10.86,50.06,53.94,52.0,0.76,90.52,545919,1:31,-1.94169,30.64527
Western,Rusizi,Sector-4,GS Nyacyina,2013,15.15,21.65,18.4,93.45,96.7,95.07,4.74,73.1,487554,1:31,-1.94169,30.64527
Western,Rusizi,Sector-7,GS Migongo,2014,23.51,29.17,26.34,73.32,65.27,69.29,5.13,77.17,115330,1:31,-1.94169,30.64527
Western,Rusizi,Sector-5,GS Camp Kigali,2015,18.22,1.46,9.84,62.98,83.07,73.02,13.94,61.28,408959,1:31,-1.94169,30.64527
Western,Rusizi,Sector-5,GS Cyahafi,2016,18.28,14.35,16.32,68.22,67.65,67.94,13.57,85.45,325097,1:31,-1.94169,30.64527
Western,Rusizi,Sector-1,New Vision,2017,6.75,15.33,11.04,89.58,73.79,81.68,13.23,81.46,176815,1:31,-1.94169,30.64527
Western,Rusizi,Sector-1,GS Camp Kigali,2018,12.87,26.97,19.92,58.13,99.78,78.95,15.78,64.75,346509,1:31,-1.94169,30.64527
Western,Rusizi,Sector-5,GS Akumunigo,2019,11.4,4.43,7.91,99.82,89.36,94.59,13.61,76.35,552201,1:31,-1.94169,30.64527
Western,Rusizi,Sector-9,GS Gahanga I,2020,23.91,24.64,24.28,54.24,81.15,67.69,19.46,60.27,432870,1:31,-1.94169,30.64527
Western,Rusizi,Sector-7,GS Kinteko,2021,2.62,17.64,10.13,93.15,74.07,83.61,3.1,63.14,591975,1:31,-1.94169,30.64527
Western,Rusizi,Sector-5,GS Ruramira,2022,25.62,16.13,20.87,96.66,90.3,93.48,8.56,87.72,188552,1:31,-1.94169,30.64527
Western,Rusizi,Sector-6,GS Nyacyina,2023,6.73,27.41,17.07,58.73,64.3,61.52,4.2,80.67,348914,1:31,-1.94169,30.64527
Western,Rusizi,Sector-1,GS Mubuga,2024,18.37,3.58,10.98,52.91,68.61,60.76,16.45,88.83,579389,1:31,-1.94169,30.64527
Western,Rusizi,Sector-8,GS Mubuga,2010,2.59,20.53,11.56,94.56,90.19,92.38,16.24,67.36,219894,1:45,-1.78719,30.92878
Western,Rusizi,Sector-9,GS Migongo,2011,21.85,22.16,22.0,55.01,85.89,70.45,0.83,87.19,580795,1:45,-1.78719,30.92878
Western,Rusizi,Sector-3,GS Rukomo,2012,1.67,11.82,6.74,57.44,77.92,67.68,16.9,96.69,100997,1:45,-1.78719,30.92878
Western,Rusizi,Sector-8,GS Akumunigo,2013,1.01,5.89,3.45,51.52,66.41,58.96,12.13,96.33,221509,1:45,-1.78719,30.92878
Western,Rusizi,Sector-5,GS Buye,2014,14.09,28.22,21.15,56.13,60.6,58.36,0.41,61.18,518161,1:45,-1.78719,30.92878
Western,Rusizi,Sector-4,GS Camp Kigali,2015,16.13,19.47,17.8,61.72,78.95,70.33,16.46,85.89,203976,1:45,-1.78719,30.92878
Western,Rusizi,Sector-9,GS Rukomo,2016,3.99,7.6,5.79,50.16,65.18,57.67,13.54,64.34,164541,1:45,-1.78719,30.92878
Western,Rusizi,Sector-8,GS Cyahafi,2017,26.36,22.73,24.54,96.93,52.69,74.81,1.83,60.49,457491,1:45,-1.78719,30.92878
Western,Rusizi,Sector-3,GS Akumunigo,2018,13.39,4.91,9.15,95.68,73.51,84.6,7.74,82.77,123645,1:45,-1.78719,30.92878
Western,Rusizi,Sector-9,GS Ruheru,2019,8.29,5.82,7.05,67.47,87.09,77.28,4.68,90.27,251460,1:45,-1.78719,30.92878
Western,Rusizi,Sector-5,GS Ruheru,2020,18.05,17.55,17.8,74.21,77.5,75.86,14.31,79.67,214587,1:45,-1.78719,30.92878
Western,Rusizi,Sector-7,GS Rwanyanza,2021,4.18,22.74,13.46,56.79,53.33,55.06,15.0,99.04,454689,1:45,-1.78719,30.92878
Western,Rusizi,Sector-4,New Vision,2022,25.45,14.63,20.04,69.49,69.64,69.56,11.59,84.64,491698,1:45,-1.78719,30.92878
Western,Rusizi,Sector-7,GS Gitega,2023,20.29,13.73,17.01,97.66,80.41,89.03,9.01,68.8,487758,1:45,-1.78719,30.92878
Western,Rusizi,Sector-9,GS Migongo,2024,10.43,14.66,12.55,90.94,56.23,73.58,18.93,94.31,305719,1:45,-1.78719,30.92878
Western,Rusizi,Sector-9,GS Agataramo,2010,22.54,6.22,14.38,95.72,87.56,91.64,18.79,97.34,343181,1:52,-2.08452,29.43428
Western,Rusizi,Sector-2,GS Nyacyina,2011,11.69,2.57,7.13,88.15,85.18,86.66,10.06,83.92,209869,1:52,-2.08452,29.43428
Western,Rusizi,Sector-8,King David,2012,1.41,1.2,1.31,62.01,55.04,58.52,18.73,70.41,277561,1:52,-2.08452,29.43428
Western,Rusizi,Sector-6,New Vision,2013,18.16,1.35,9.75,51.71,85.12,68.42,5.4,71.16,246123,1:52,-2.08452,29.43428
Western,Rusizi,Sector-5,GS Rwanyanza,2014,15.63,29.29,22.46,80.81,96.81,88.81,5.83,98.38,538866,1:52,-2.08452,29.43428
Western,Rusizi,Sector-8,GS Gahanga I,2015,17.32,3.89,10.61,96.1,57.04,76.57,9.39,69.0,223225,1:52,-2.08452,29.43428
Western,Rusizi,Sector-4,GS Matara,2016,4.38,11.67,8.02,51.27,82.14,66.7,13.99,95.71,565996,1:52,-2.08452,29.43428
Western,Rusizi,Sector-2,New Vision,2017,14.51,15.85,15.18,56.85,67.05,61.95,18.3,67.51,242645,1:52,-2.08452,29.43428
Western,Rusizi,Sector-6,GS Camp Kigali,2018,16.57,22.11,19.34,56.07,80.43,68.25,17.55,88.11,140108,1:52,-2.08452,29.43428
Western,Rusizi,Sector-4,GS Gitega,2019,22.54,27.1,24.82,90.92,99.52,95.22,19.66,67.69,434341,1:52,-2.08452,29.43428
Western,Rusizi,Sector-9,ES Kigoma,2020,8.95,6.88,7.91,72.11,52.84,62.47,6.96,99.14,334729,1:52,-2.08452,29.43428
Western,Rusizi,Sector-3,GS Kinteko,2021,21.85,23.24,22.55,70.81,50.85,60.83,2.16,84.72,556979,1:52,-2.08452,29.43428
Western,Rusizi,Sector-1,Mater Dei,2022,19.86,10.06,14.96,67.4,74.34,70.87,8.33,99.14,573267,1:52,-2.08452,29.43428
Western,Rusizi,Sector-7,GS Rwanyanza,2023,8.7,9.78,9.24,63.44,76.61,70.03,6.76,84.27,142311,1:52,-2.08452,29.43428
Western,Rusizi,Sector-1,GS Cyahafi,2024,21.39,7.46,14.42,63.06,75.6,69.33,11.12,72.78,181696,1:52,-2.08452,29.43428
Western,Rusizi,Sector-2,GS Gitega,2010,3.73,5.98,4.86,55.13,80.63,67.88,4.99,63.77,142407,1:54,-2.28726,29.04848
Western,Rusizi,Sector-8,New Vision,2011,26.83,21.84,24.33,53.65,91.06,72.35,12.01,79.72,543853,1:54,-2.28726,29.04848
Western,Rusizi,Sector-4,GS Ruramira,2012,20.77,29.81,25.29,61.62,81.2,71.41,12.5,78.41,199811,1:54,-2.28726,29.04848
Western,Rusizi,Sector-7,GS Akumunigo,2013,24.99,20.68,22.84,53.26,65.37,59.32,17.36,71.52,595751,1:54,-2.28726,29.04848
Western,Rusizi,Sector-4,King David,2014,11.73,3.06,7.4,94.71,94.41,94.56,9.61,94.19,576467,1:54,-2.28726,29.04848
Western,Rusizi,Sector-6,GS Matara,2015,6.15,14.85,10.5,74.73,74.5,74.61,4.64,81.55,480815,1:54,-2.28726,29.04848
Western,Rusizi,Sector-6,GS Rwamagana,2016,27.14,25.18,26.16,77.68,80.81,79.24,18.31,78.97,379087,1:54,-2.28726,29.04848
Western,Rusizi,Sector-3,GS Ruramira,2017,4.64,13.13,8.89,67.23,74.91,71.07,4.55,78.31,489569,1:54,-2.28726,29.04848
Western,Rusizi,Sector-8,GS Mubuga,2018,14.79,13.31,14.05,93.02,77.11,85.06,8.79,87.59,465130,1:54,-2.28726,29.04848
Western,Rusizi,Sector-4,GS Buye,2019,13.94,12.92,13.43,76.93,62.52,69.73,2.95,95.64,433862,1:54,-2.28726,29.04848
Western,Rusizi,Sector-4,GS Ruheru,2020,3.8,1.39,2.59,71.14,59.38,65.26,13.6,60.87,100064,1:54,-2.28726,29.04848
Western,Rusizi,Sector-3,Mater Dei,2021,3.49,14.37,8.93,87.18,99.29,93.24,14.33,86.69,480438,1:54,-2.28726,29.04848
Western,Rusizi,Sector-7,New Vision,2022,18.34,7.14,12.74,92.56,71.37,81.96,14.57,98.48,102631,1:54,-2.28726,29.04848
Western,Rusizi,Sector-7,ES Kigoma,2023,14.86,15.65,15.26,92.56,84.05,88.3,14.0,95.89,442237,1:54,-2.28726,29.04848
Western,Rusizi,Sector-8,GS Cyahafi,2024,15.57,5.82,10.69,85.27,64.58,74.92,17.5,71.32,128004,1:54,-2.28726,29.04848
Western,Karongi,Sector-8,ES Kigoma,2010,21.5,23.92,22.71,59.69,63.09,61.39,17.21,80.5,247748,1:31,-1.23766,30.26194
Western,Karongi,Sector-7,GS Camp Kigali,2011,14.74,24.19,19.46,79.03,88.65,83.84,10.92,73.31,424888,1:31,-1.23766,30.26194
Western,Karongi,Sector-5,Marie Merci,2012,7.21,14.79,11.0,65.91,63.34,64.62,1.98,98.68,271475,1:31,-1.23766,30.26194
Western,Karongi,Sector-9,GS Camp Kigali,2013,25.33,28.01,26.67,66.12,96.31,81.21,0.24,91.72,410625,1:31,-1.23766,30.26194
Western,Karongi,Sector-1,GS Rwamagana,2014,18.05,15.54,16.79,93.67,54.2,73.93,14.27,87.26,340454,1:31,-1.23766,30.26194
Western,Karongi,Sector-3,Marie Merci,2015,27.86,3.56,15.71,97.72,96.07,96.89,19.59,62.16,493611,1:31,-1.23766,30.26194
Western,Karongi,Sector-6,GS Kinteko,2016,3.57,27.74,15.66,74.01,81.19,77.6,8.61,93.21,578720,1:31,-1.23766,30.26194
Western,Karongi,Sector-8,GS Akumunigo,2017,12.88,11.87,12.37,96.28,91.45,93.86,8.56,64.36,491384,1:31,-1.23766,30.26194
Western,Karongi,Sector-6,Marie Merci,2018,3.86,18.95,11.41,57.18,76.12,66.65,9.68,60.29,392172,1:31,-1.23766,30.26194
Western,Karongi,Sector-8,GS Kimironko II,2019,29.37,26.35,27.86,67.95,52.27,60.11,5.59,93.83,535935,1:31,-1.23766,30.26194
Western,Karongi,Sector-2,GS Agataramo,2020,11.67,3.25,7.46,85.67,50.18,67.93,5.63,61.86,407550,1:31,-1.23766,30.26194
Western,Karongi,Sector-5,GS Matara,2021,28.65,2.55,15.6,85.46,76.61,81.03,14.11,79.12,553739,1:31,-1.23766,30.26194
Western,Karongi,Sector-7,ES Kigoma,2022,6.53,17.03,11.78,62.66,97.78,80.22,1.19,61.15,191257,1:31,-1.23766,30.26194
Western,Karongi,Sector-8,GS Mweya,2023,24.56,9.72,17.14,77.54,64.5,71.02,6.67,84.54,284972,1:31,-1.23766,30.26194
Western,Karongi,Sector-6,GS Agataramo,2024,2.1,5.26,3.68,95.85,99.91,97.88,14.79,91.22,398326,1:31,-1.23766,30.26194
Western,Karongi,Sector-4,GS Ruramira,2010,27.25,13.6,20.43,74.4,96.37,85.39,4.03,80.84,313057,1:33,-1.05668,29.91094
Western,Karongi,Sector-8,GS Rutongo,2011,9.26,23.19,16.22,73.52,65.87,69.69,2.01,84.91,313877,1:33,-1.05668,29.91094
Western,Karongi,Sector-6,Marie Merci,2012,19.38,26.52,22.95,94.39,97.88,96.14,8.96,94.71,382272,1:33,-1.05668,29.91094
Western,Karongi,Sector-9,GS Matara,2013,11.04,10.81,10.92,90.4,56.23,73.31,3.66,98.82,100005,1:33,-1.05668,29.91094
Western,Karongi,Sector-2,GS Akumunigo,2014,4.81,18.15,11.48,81.65,52.65,67.15,15.77,69.72,322322,1:33,-1.05668,29.91094
Western,Karongi,Sector-5,GS Gitega,2015,21.53,8.37,14.95,93.1,94.67,93.89,19.51,67.77,463133,1:33,-1.05668,29.91094
Western,Karongi,Sector-4,New Vision,2016,26.18,26.9,26.54,94.32,77.08,85.7,16.95,85.86,421095,1:33,-1.05668,29.91094
Western,Karongi,Sector-9,GS Rwamagana,2017,10.66,12.6,11.63,71.17,81.31,76.24,3.18,71.47,146629,1:33,-1.05668,29.91094
Western,Karongi,Sector-8,GS Rutongo,2018,6.67,29.22,17.95,57.66,63.46,60.56,3.08,83.62,405617,1:33,-1.05668,29.91094
Western,Karongi,Sector-2,GS Kinteko,2019,24.02,23.77,23.89,61.87,64.43,63.15,7.66,97.52,572099,1:33,-1.05668,29.91094
Western,Karongi,Sector-5,GS Rukomo,2020,5.56,19.64,12.6,76.81,63.74,70.28,15.62,79.19,146281,1:33,-1.05668,29.91094
Western,Karongi,Sector-9,GS Camp Kigali,2021,25.37,10.38,17.88,91.93,55.18,73.56,13.41,93.51,273795,1:33,-1.05668,29.91094
Western,Karongi,Sector-7,GS Ruheru,2022,29.71,20.14,24.92,86.67,69.43,78.05,16.46,77.32,498115,1:33,-1.05668,29.91094
Western,Karongi,Sector-9,GS Cyahafi,2023,28.0,19.08,23.54,67.18,57.7,62.44,13.54,70.61,268902,1:33,-1.05668,29.91094
Western,Karongi,Sector-2,GS Rwamagana,2024,14.8,29.82,22.31,86.45,97.62,92.03,5.39,93.4,396280,1:33,-1.05668,29.91094
